label,text
1,Vgjnfpynvzrqolrirelbargunggurcbvfbajnfarhgenyvfrq
1,Gurqbtonexrqvgfjnlbhgbsgurebbz
1,Gbzjvyyabgsbeprlbhgbzneelnalfghqrag
1,Urebqrbhggurfgbez
0,Tebprevrfnerohytvatvaguront
1,Zbfgbsureserrgvzrjnffcragnggraqvatpbapregfnaqcynlfbeivfvgvat
0,LbhjvyyObooryvrir
1,Jrcnvagrqgurpunvefnyyerq
1,Wbuaunforragnxragbguryvoenel
1,juvpupvglgurpynvzgungCuvyvcjbhyqvainqr
1,Rirelznajubunfzngpurfvfunccl
1,JuvpucvpgherfbsuvzfrysqvqPuevffrrvagurtnyyrel?
0,Gurceboyrzvagevthrqhfobgurerqzr
0,"Wbua,jubnaqjubfrsevraqflbhfnj,vfnsbby"
1,Ncvybgzhfgorsylvatguvfcynar
0,vgvfgurgnyyznapbzvatsebzRatynaqgungZnelfnjgurgnyyznapbzvat
1,"Rirelobqljubunfrire,jbexrqvanalbssvprjuvpupbagnvarqnalglcrjevgre"
0,"V'ztbvatbhg,jureriregunguheevpnar"
1,Nznaqnohearqgurfgbiroynpx
1,Znelpbaivaprqzrgunggurnethzragjnffbhaq
0,Juvpupryroevglqvqurzragvbagursnpggungurunqehavagb?
1,Ovyypnajryyvzntvartrggvatsng
0,Byqcvpgherfbsgurzfryirfpbaivaprqgurpuvyqeragbcergraqgbornqhygf
1,Vnfxrqjurerlbhsbhaqvg
1,Jbhyqgurlunirorrajnyxvatsbeubhef?
1,"Guruneqregungvgenvaf,ubjzhpusnfgrensybjqblbhfrrvagurevire?"
0,Zneloryvrirquvfgbunirybirqure
1,GurfghqragrawblrquvfRatyvfu˛agnkpyn˙ynfgfrzrfgre
1,Fbsnfgqvqlbhehagungrirelbartnfcrq
1,Gurxavsrphgguroernq
0,Tvytnzrfusyrjabgguroebbzfgvpx
1,Ryyragnyxrq
0,Unfabggurcbgvbajbexrq
1,Zvxrjvyyfvatvslbhjvyy
1,Vjbaqrevslbh'qorxvaqrabhtugbtvirhfvasbezngvba
1,gurcrbcyrunccljvgugurcebcbfnyyrsg
1,"Vgvfabgragverylpyrnevsgurzberlbhrng,guryr˙lbhjnag"
1,Gurguvrsfznfurqgurjvaqbjjvgununzzre
0,Vgvfcb˙voyrgungFnzqvqa'gcvpxgubfrcnpxntrfjuvpunergborznvyrq
1,jurgurefuryrsgvfzbfghapyrne
1,Wbuapnatbgbgurznexrgbauvfovxrbangehpx
1,Guvfnepuvffhccbegvatgurjrvtugbsgurgbjre
1,Znelvfbsgraehaavatgurznenguba
0,Gurebbsvfyrnxrq
0,Gurcyhzorejubgurahefrcbyvfurquregebzobarnaqpbzchgrqzlgnkjnf
1,Zneltrgfqrcer˙rqnaqfuryvfgrafgbgurTengrshyQrnq
1,Urybbxrqvghc
1,GurCerfvqraggunaxrqnalfbyqvrejubunqsbhtugvagurThys
1,Gurlpnaeha
0,"OrpnhfrvagbgurebbzpnzrNhagAbeevf,Snaalfgbccrqgnyxvat"
1,Gurrkrphgvirpbzzvggrrnccebirqgurarjcbyvpl
1,AbgfcrnxvatRatyvfuvfnqvfnqinagntr
1,Vertergvgrkprrqvatylgungfurjnfylvat
1,Nyyguroblffubhyqpbhyqtb
1,Ovyysybngrqqbjagureviresbeubhef
1,FhfnafraggurcnpxntrgbUrvqv
0,Cngevpxvfyvxrylgungyrsg
0,OrawnzvagubhtugurjbhyqtvirgurpybnxgbYrrnaqgurpybnxgbYrr
1,Gurlnerfcrpvny
0,GurerzrygrqnybgbsfabjbagurfgerrgfbsPuvpntb
0,Gurerfrrzfgbfgnonanavzny
0,VvadhverqWbuagbyvxruvforre
1,Tvytnzrfuznlunirdhvpxylpnfggurfcryy
1,Znelena
1,Vjnfuhagvattnzr
1,WbuayrnearqSerapucresrpgylvzzrqvngryl
1,JungWbuapbhyqqbvfabgivfvgFnyyl
1,Gurbssvprepnershyylvafcrpgrqguryvprafr
0,Vfbhtuggurjbbqfsbetnzr
1,Fnyyloryvrirfgungfurvfoevyyvnag
1,Jngresvyyrqgurphc
1,"Vgvfvzcbegnagsbelbhgborzberpnershy,gurzberlbhrng"
0,"Gurlyrguvztblrfgreqnl,uvz"
0,Vnzabgpregnvanobhgvsurjvyypbzr
1,VnzqryvtugrqgungZnelsvavfurquvfgurfvf
1,NaqvgjnfguvfznggrebajuvpuVpbafhygrqjvgugurpunveznabsgur
1,Obocebirqgungguvffrgvferphefvir
0,Nalzbereryvnoyrnznapbhyqabgorsbhaq
1,"$100,000jvyyohvyqnubhfr"
1,Vernquvfrirelobbx
1,Jurerqvqgurcbyvprznazrrgfrirenylbhatfghqragf?
0,Zvxrdhvccrqfurarirejberguvfung
1,WnarunfzberarneylnfznalgbbznalgunaZnel
1,Guryvggyrpngqribherqnzbhfrynfgavtug
1,Jurerunfurchggurpnxr?
0,Vfnjgurculfvpfbar
1,Gurpnggebggrqvagbgurxvgpura
1,Ybenohggrerqgurgbnfgjvguhafnygrqohggre
1,gurobkjrchggurobbxfvavffrnyrq
1,Wbuachggurobbxfvanobk
1,VoryvrirqgungBggbjnfjrnevatguvfung
1,Gurlcnvagrqgurveubhfrnuvqrbhffunqrbsterra
1,"Gurunaqfbzr,gnyy,avprznaxvpxrqguronyy"
1,GungNaarjnfvapbairefngvbajvguZeRyyvbggqvfznlrqPncgnva
1,JungZrqrnneenatrqjnfsbeurepuvyqeragborcbvfbarq
1,GungVnzurercebirfgungVpner
1,Wbua'fershfnybsgurbssrejnffubpxvat
0,Juvpuobbxurernqgurobbxjnfgungbar
0,ZnelguvaxfjurgureOvyyjvyypbzr
0,Gurfdhveeryvfevtugnatel
0,FuryvxrqZbln'fsbbgonyy
0,Urqbrfunirorrarngvat
0,Gursvfufpehoorq
0,Jubqblbhjbaqrejungobhtug?
0,ZlengbbxOrggl'ffabbmr
1,Gurgrnpurebeqrerqgurgjboblfobgugbcnlpybfrnggragvba
1,Jubybirfjub?
0,Ubjoenirgurlzhfgoryvrirgurpynvzgunglbhner!
1,Gurarjgnkynjfjvyyorarsvggurzvqqyrpyn˙
0,Furxabpxrquvzfrysbagururnqjvgunmhppuvav
1,"Vsfghqragffghqluneq,grnpurefjvyyorunccl"
1,Gurzhssvafjrerrngra
1,VpbafvqrerqSerqpenml
1,Jrxrrcgubfrprafberqpbcvrfbsgurobbxuvqqragbcebgrpggur
1,Guvfvgrzorybatfgbgurfghqrag
1,"NaavftbvatgbfraqncvpgherbsPunveznaZnbgburegrnpure,nffbba"
1,JubqvqTvytnzrfuoryvrirgbunirxv˙rqNcuebqvgr?
1,GurguvrsfgbyrgurcnvagvatsbeZeFzvgu
0,Zlfrysfunirqzr
1,"JurarireOvyyfzbxrf,Fhfnaungrfuvzsnezber"
1,Jrjnagrqgbrngpnxr
1,Gurevireehafsebzgurynxrgbgurfrn
1,GuvfTbireazragunirorrazbergenafcneragvagurjnlgurlunirqrnygjvgu
1,"Gurzbergungcvpgherfbsuvznccrnevagurarjf,gurzberrzoneen˙rq"
0,Wbuacynprqbagurgnoyr
1,GurznajubfrpneVuvgynfgjrrxfhrqzr
1,Ubjzhpubsgurserfpbqvqgursybbqqnzntr?
1,Unfa'gUraevfghqvrqsbeuvfrknz?
0,OvyyoryvrirfNaannaquvzfrysgborfvzvyne
1,Gungbhecrefcrpgvirfunqpunatrqbiregurlrnefnaqgurv˙hrfjrunq
1,Vfraguvzgung
1,"Nygubhtuabbarryfroryvrirfvg,UneeloryvrirfgungFnyylvfvaabprag"
0,Wbuaguvaxfgungyrsg
1,Znelpevgvpvmrquvz
1,Guruvxrejvyyernpugurgbcbsgurzbhagnvajvguvanaubhe
1,Uneeltbggborzberbsgurpryroevgl
0,Gurnafjrexabjfrnfvyl
1,Gurernerneevivatguerrzranggungfgngvba
1,"GurlfnvqgungGbzjbhyqcnlhc,naqcnlhcvgvfjryy-xabjagungurqvq"
1,Ncuvybfbcurevffbzrgvzrfjebat
1,Abenchfurqbagurpunve
1,Oveqffnatvagurgerrf
1,ZnelabgvprqWbua'frkpr˙virnccerpvngvbabsuvzfrys
1,Znalcrbcyrjrerqlvatbsguvefg
1,XvzqrcraqfbaFnaql
1,"Gbsvaqnarjzngr,tbgbnqngvatfreivpr"
1,Gungcvnabjnfobhtugsbeuvffrpergsvnapérolgurjrnygullbhatzna
1,GurljvqryloryvrirqgungWbuajnfvyy
0,Gurer'fnalguvatZnelunqnfxrqsbevaguvffgber
1,Fghqragfjnagrqgbjevgrnyrggre
1,Wr˙vpnfcenlrqgurjnyyjvgucnvag
1,OvyychfurqUneelnybatgurgenvysbeubhef
1,Jnaqngnhtuggurfghqragfgunggurrnegujnfebhaq
1,Ovyygbyqzrfbzrguvatnjshy:gungvprjba'gfvax
0,VshaaryrqgurzvkghersebzRqangbEvan
1,VsWbuapnafcrnxSerapusyhragyljuvpujrnyyxabjurpnajrjvyy
1,Eboregxabjfgungvgvfr˙ragvny
0,srjvasbezngvbajnfcebivqrq
1,Zlurnegvfcbhaqvatsebzsrne
1,"Gurpnaqvqngrjnfqbttrqolpunetrfbsvasvqryvglnaqnibvqvatgurqensg,"
1,Juvpucnpxntrfvfvgcb˙voyrgungFnzqvqa'gcvpxhcjuvpunergbor
0,CnhyrkunyrqngZnel
1,GunggurQnynvYnznpynvzfGvorgvaqrcraqraprqvfgheofgurPuvarfr
1,Nafbaorpnzrunccl
1,OrawnzvatnirgurpybnxgbAnguna
1,"NygubhtuabbarryfrguvaxfgungFnyylvfvaabprag,Uneelguvaxffb"
1,Wvzjvyytbvsursrryftbbq
0,GbYbhvfjnffragnobbx
1,Fzvgujnffpevooyvatuvfabgrf
1,GuvftveyvagurerqpbngjvyychgvgnaqncvpgherbsOvyybalbhe
0,Gurervforyvrirqgbornfurrcvagurcnex
1,Gungqbtovgrf
0,Wbuaunfnubyrvauvfdhvyg'fhccreevtug-unaqpbeare
1,Pnebypneirqgurgerr'foenapu
1,gurfghqragyrsg
1,Jrgnyxrqnobhggursnpggungurjnffvpxsbeqnlf
0,GurzbarljuvpuVnzqvfph˙vatgurpynvzgunggurpbzcnalfdhnaqrerq
0,Fnyyljvfurfgungrirelbarjbhyqcenvfrurefrys
1,Gurlchggurobbxvagurobk
1,Juvputbqqr˙urycrqhf?
0,Zvxrgnyxrqgbnobhgcbyvgvpflrfgreqnlzlsevraqf
1,Wnfbagubhtugbsqrsraqvatgurqentba
1,Jrrkcrpggurzgbrknzvargurzfryirf
0,Gurerenanyvggyroblvagurlneq
1,VtnirZnelnobbx
1,qbjaguruvyyebyyrqWbua
1,XvzfnatnaqjnfnppbzcnavrqolFnaql
1,"Wbuagnyxrqgbuvffhcreivfbenobhguvfgurfvf,naqRevpugbgurqrna"
1,Nynetrfuvcnccrnerqbagurubevmba
0,Gurcvtftehagf
1,Uneqylnalbsgurpvgvmrafrirefnlnalguvat
0,Ovyyjnfovggragurqbt
1,Vfnjrabhtubsgursbbygborpbaivaprq
1,WnarnaqRyvmnorgujrerobgungubzr
0,Urvagurqbbejnljnirqgbuvfsngure
1,Jungqvqurybbxhc?
1,VgjbhyqorqvssvphyggbcyrnfrWbua
1,Gurubefrsryy
0,Wbuagnyxrqgbnaljbzna
0,Ngyrnfgguerrtveyffnjnalguvat
1,Gurernerfriraubyrfvagurqbbenaqjvaqbj
0,Jungqvqlbhrngfbzrcbcpbeanaqqevax?
1,CnhynfjnggrqQrveqerbaguronpx
0,Sehvgqebccrqsebzgurgerrsebzgurpybhqf
1,Gurlznqruvznatel
1,Ubjpneryr˙ylunirlbhcvpxrqhcGAG?
1,ZnelvfsnfgregunaWbuavf
1,UnivaternqFunxrfcrnerfngvfsvrqzr
0,Furunfrabhtuceboyrznfvgvf
1,jrarrqgbcebivqrgjbgerrfnaq
0,GurcerfvqragqrpynerqFzvgugbcer˙frpergnel
1,Sryvpvnxvpxrqguronyybhggurjvaqbj
1,Wbuapbagvahrfgbnibvqgurpbasyvpg
0,ZnktnirgurpneYriv'ffubir
0,uvzoryvrsgungZnelxv˙rqOvyyvfzvfgnxra
1,Jubcebgrpgrquvz?
1,Wr˙vpnfcenlrqcnvagbagbgurgnoyr
1,GurcvnabjuvpuVqvfyvxrqgurobl'fcynlvatybhqyljnfonqylbhgbs
1,VnfxrqvsZrqrncbvfbarqWnfba
0,FnzznlunirorraorvatvagreebtngvatolgurSOV
0,YbhvforttrqXngrgungfuryrnirurewbo
1,Wbuavfrntregbsvaqnarjubzr
1,GuvffpengpujvyypbfgXvz$500gbsvk
1,OneonenunaqrqgurzgbNynabaGhrfqnl
0,Lbhzhfgcvpxnalsybjrevaguvforq
1,Gurervfoernqrabhtusbenyybslbh
1,Wbuaxarjnalynathntrgungjrrapbhagrerqbabhegevc
0,Wnpxrngfzberpnivnegunaurfyrrcf
0,Gurerfrrzfgbehaznalcrbcyrgbgurfgngvba
1,JrguvaxgungOvyyyrsg
1,Gurcerfvqrag'fzbenyqrfgehpgvbavfpbzcyrgr
0,Pnajvyyurqbvg?
1,"JurarireOvyyfzbxrf,Fhfnaungrfuvzzhpuzber"
1,Guvffbangnvfrn˛gbcynlbaguvfcvnab
1,Bjarefbsncvtybirgbrnggehssyrf
0,OebjardhvccrqnpnzrenarneWbarf
1,Vnzsevtugrarqbsgvtref
0,VoebhtugWbuanenmbegbfunirzlfrysjvgu
1,WbuatnirgurobbxfgbZnelnaqgurerpbeqfgbFhr
1,Vgjnforyvrirqgbunirqvfgheorquvzgungcrbcyrqvqa'gyvxrSerq
1,"NsgreUraelunqgbhpurqnfjbeq,Jrofgreqvqfb"
1,Znegunpneirqncvrprbsjbbqvagbngblsbeguronol
0,Serapusnoevpfnqberrnfvyl
1,Guroneorefunirqzlpuva
0,JuraVernqgurznaqrawblrqgurzjnfabghagvyVjnfcreuncfgjragl-svir
0,XneranfxrqjurersbeWreelgbchggurpunvef
1,VoryvrirqgurfrfghqragfnyygbyvxrWbua
1,Wbuagevrfgborrn˛gbtrgnybatjvgu
1,Jngresvyyrqgurcnvy
1,Gungpuvfrypneirqgurfgnghr
0,Gungurvfpyrirevfrntregborboivbhf
1,Nyyyvmneqfjvyyqvr
0,RirelernqvatFunxrfcrnerfngvfsvrqzr
0,ZnelcersrefgungOvyyjvyypbzr
1,Wbuauvggurfgbarntnvafggurjnyy
1,Guvfunzzrejba'goernxgurjvaqbj
1,Wbuajnagfgbpbatenghyngruvzfrys
1,Vqrgnpurqgungarjunaqyr
1,"Gbsvavfuvgbagvzrznqrdhvgrnfgngrzrag,qvqa'gvg?"
0,V'zzberjbeelvatgunaguvaxvat
1,VertneqNaqerjnfgurorfgjevgre
1,Fvkfghqragftbgfubgnppvqragnyyl
0,Fhfnaqbrfa'grngrabhtuureirtrgnoyrf
1,"Gurynqlfvatvatjvgunoblvfntravhf,vfa'gur?"
1,GurobljubfrybhqcynlvatbsgurcvnabVqvfyvxrqjnfnfghqrag
1,"Erntna,jubzgurErchoyvpnafabzvangrqva1980,yvirqzbfgbsuvfyvsr"
1,Yrbanchfurqgurpneggbgurznexrg
0,Juvpuqvqlbhohlgurgnoyrfhccbegrqgurobbx?
0,Wvzqbrfunirfhccbegrqgurgurbel
1,Vobgujraggbgurfgbernaqobhtugfbzrjuvfxrl
1,Jurerqvqlbhfraqgurcnpxntr?
0,Vvadhverqpbhyqjryrnirrneyl
1,Znelfubhyqxabjgunglbhzhfgtbgbgurfgngvba
1,ZnelunfzberrarzvrfgunaOvyyunfsevraqf
1,Pneynuvggurqbbe
1,Gurghanunqorrarngra
1,VtnirgurobkgbYrnu
0,OvyychfurqUneelbssgurfbsnsbeubhef
0,Sehvguvggurebbsntnvafggurtebhaq
1,V'ztynqnalobqlyvxrfzr!
1,Znegunpneirqgurcvrprbsjbbqvagbngbl
0,"Vjvyy,vsVpnajbexbavg"
1,Gurpbbxfyvprqgurzhfuebbzf
1,UrgerngfWbuairelavpryl
1,"VqrznaqgungWbuacnlzber,gurzberurrngf"
1,GurpbggntrjuvpuZefQnfujbbqnpprcgrqjnfengurefznyy
1,Venanabyqznaqbja
1,Guvfpbzchgrejnfobhtugsbeuvzoluvftveysevraq
0,"Nsgreernqvatgurcnzcuyrg,Whqlguerjgurzvagbgurtneontrpna"
1,FurpbafvqrefWbuacebhqbsuvfjbex
1,Irenvfxavggvatvagurybhatr
1,UrcynagrqgurtneqrajvguebfrfynfgAbirzore
1,$50jba'griraohlnqer˙ngOybbzvatqnyr'f
1,Nyyshtvgvirfnervawnvyabj
1,Urvqvoryvrirfnalqrfpevcgvbabsurefrys
1,GurcvnabjnfobhtugsbeWnarolSenax
1,Urznqrvgpyrneurjbhyqpbagvahrgbpb-bcrengrjvgugurHavgrq
0,VgvfgungOvyyvfubarfggungWbuaoryvrirf
1,YvyylfubhyqohlfnyzbanaqZnelfubhyqohlfnyzbagbb
0,OevnanfubjrquvzfrysWhfgva
1,JnfgurcvnabobhtugsbeWnarolSenax?
0,Pneevrgbhpurqnggurpng
1,VobhtugnobbxnobhgUneel
0,GurZbanYvfnfrrfrnfvyl
1,Vyvxrpvephfcresbezref
1,SenaxobhtuggurcvnabsbeWnar
0,"Znelfnatnfbat,ohgYrrpbhyqarire"
0,Urxrcgfbzrtveyfjubunqorravawherqvagurjerpxpbzcnal
1,Rirelznajubunfnalzngpurfvfuncclunccl
0,"ChgncvpgherbsOvyybalbheqrfx,guvftveyvagurerqpbngjvyychg"
1,"Jurguregurlfnlvgbeabg,zbfggrnpurefrkcrpggurvefghqragfgbfghql"
1,GungUneelybirfqnapvatvfrivqraprqoluvffuvalgncfubrf
1,Vrkcrpggbzbergunaqbhoyrzlcebsvgf
0,"Vsnalobqlxrrcffcbvyvatgurpuvyqera,Wbuaxrrcf"
1,Gurervfnevbgvagurcnex
1,GurpbggntrjuvpuZefQnfujbbqnpprcgrqjnfirelfznyy
0,Wbuagevrfuvzgbjva
1,Puevfjnfunaqrqnabgr
0,WbuagevrqsbeOvyygbcynlpurpxref
1,JrjbhyqyvxrWbuagbjva
1,Guvfznpuvarerpbeqfjryy
1,JuvpucvpgherfbsuvzfrysqvqPuevfyvxr?
1,Urunffrrauvfpuvyqera
0,Znelercbegrqurgbunirybirqure
1,Gurobbxbscbrzfjvguguroevtugerqpbirefgvaxf
0,Gurfghqragvforybatrqgbolguvfvgrz
1,Urtbgjungurjnagrq
0,"Gurzbergvzrgungrirelfrangbefcraqfjvguyboolvfgf,gurzberyvxrylur"
1,UbjvagryyvtragqblbhpbafvqreWbua?
1,Gurxvqcvpxrqhcgurnccyrgungsryyqbjabagurtebhaq
0,OebjardhvccrqnpnzrenarkggbWbarf
0,Wbuapbaivaprqgbfyrrc
1,UrgubhtuggungQenphynjnfgurCevaprbsQnexar˙
0,Wbuapbhturqgurzbarl
0,Wbuajnfhaxabjagborgurzheqrere
1,RirelobqljubvfvaZnel'ffrznagvpffrzvanevfjevgvatncncrebacbynevgl
1,GurcerfvqragjubSerqibgrqsbeunferfvtarq
1,Pnezraobhtugnqer˙sebzQvnan
1,Qbebgularrqfurefxvyyf
0,Vgvfgurorfgfghqragfurtvirfguvfobbx
1,VunirjnagrqgbxabjrknpgyljungunccrarqgbEbfnYhkrzohetsbeznal
0,TvyyvnaunfznqrcnfgnnaqQnivqvfgbb
0,"Gurynqlfvatvatjvgunoblvfntravhf,vfa'gfur?"
0,"GurzberboabkvbhfSerq,guryr˙lbhfubhyqcnlnggragvbagbuvz"
1,Gurzrajbhyqunirnyyorrajbexvat
1,BarzbercfrhqbtrarenyvmngvbabeV'ztvivathc
0,Ubjqblbhjbaqrejubpbhyqfbyirguvfceboyrz
0,Furnyjnlfpynqvaoynpx
0,V'irarirefrralbhngrnfcnenthf
1,Wbuaqvrqynfgavtug
0,Vxvpxrqlbhefrys
1,Nyvfbaqebirgurpne
0,NaqGbavqnaprqOnegyrgg
1,Jrnfxrquvzabggbgelgbpnyyhfntnva
1,Gurvafcrpgbenanylmrqgurohvyqvatsbevgffbhaqar˙
0,VoebhtugWbuanenmbejvgujuvpugbfunirzlfrys
1,Fzvgujnfnaarnyvatgurevatf
1,Gurbyqnaqarjpnegfonatrqgbtrgure
1,Urfrrzfvagryyvtragrabhtusbelbh
1,GurubefroebxrCraal'ffuva
1,Gurfuvcfnaxorarngugurjnirf
0,"Lbhtrgnatevre,gurzberjrrng,qba'gjr"
1,Gurerfrrzfgbornceboyrz
1,Tvytnzrfuunforrasvtugvatgurqentba
1,Wbuavfernqlsbelbhgbvafcrpguvfohax
1,Gurpuvpxraunfrngra
1,zhpuvasbezngvbavfarrqrq
1,Znelfnatsberirelbarjubjnagrqgburneure
0,Vjnfurqlbhefrys
1,Gurfurrctbgvasrpgrqjvgufpencvr
1,VyvxrohgGbzqbrfa'gyvxrgbivfvgarjcynprf
1,Rirelznajubfnvqurjbhyqohlfbzrfnyzbaqvqohlfbzrfnyzba
1,VjnagnyygurfghqragfjubunirriregevrqgbcngSvqbgbfubjzrgurve
1,Gurerfrrzfgborabfghqragnofrag
1,Vunira'gfrraguvffragraprorsber
1,Wbuafrrzfgbsvkgurpbzchgre
0,Gurjrngureenvarq
0,"Xvzpbafvqrerqwbvavatguranil,ohgVarirepbafvqrerq"
0,Gurcrefbajvgujubjrjrergnyxvatyrsg
1,Wbuafnatnfbatnaqqnaprqgbgurzhfvp
1,VagurfhzzrejrnyjnlftbgbSenapr
1,Ebeljvyyrnggurzhssvaf
0,Gungoneaunffriracvargerrforuvaqgurpbj
1,VunqgurfgenatrfgsrryvatgungVxarjlbh
1,Gbzjnfabgzbereryvnoyrgunanten˙ubccre
1,UbjqvqlbhguvaxgungZnelfbyirqgurceboyrz?
1,Ureznaunzzrerqgurzrgnysyng
0,Qbaansvkrqynfgavtug'fyrsgbirefvagbnfnaqjvpu
1,"Zneljba'gunirorrarngvatpnxr,ohgWbuajvyyunirorra"
0,Vnera'gtbvat
0,WbuaybpxrqSvqbvagurtnentrnaqZnelqvqfbvagurebbz
1,CyngbyvfgrarqgbQCQrzbfgurarf'bengvbanobhgCuvyvc
1,GungNcuebqvgrjnffbcebzvfphbhfnfgbhaqrqgurbguretbqf
1,Wrnaarireernqfguvfarjfcncre
1,Znegvanvfqrnguylnsenvqbsfcvqref
0,Gurzvkghershaaryf
1,Guvfvfzlhygvzngrtbny
0,Nofbyhgrylnabjyuhagfzvpr
0,GnofgelgborxrcgbaOboolgurSOV
1,"Abjevgre,naqabcynljevtug,fcrnxfpyrneyl"
0,Qbhterzbirqgurfpengpurfgbabjurer
1,Ur'ffhpungnyyznagungqbbefnerqnatrebhfgbuvz
1,Vgzvtugunirpenpxrqbcra
1,JvyylvfgnyyregunaOvyyolnfzhpunCrgreoryvrirfgungOvyylvf
0,Vgvfbsculfvpf
1,Serqjngrerqgurcynagfsyng
1,"Zrqrnjnfunccl,orpnhfrfurunqtbgguruvturfgznexf"
0,Byvirenqqer˙rqgurxvatguryrggre
1,WnfbajbhyqcersresbeZrqrngbunirphefrqNtnzrzaba
1,Uvyqnvffhpunfpubynenflbhjrerfcrnxvatbswhfgabj
1,LbhOevgvfunaqlbhNzrevpnafcnzcrelbhefryirf
1,Ureyvggyrfvfgrejvyyqvfnterrjvguure
0,"VqrznaqgungWbuacnlfzber,gurzberurrng"
1,Urnggevohgrqgursvergbnfubegpvephvg
1,Gurrttfnaqgurpernzzvkrq
1,VgjnffbnjshyncvpghergungVgbervghc
1,VunqubcrqgungvgjnfgehrsbeznallrnefgungEbfnYhkrzohetunq
0,Zvpxrlfyvcfnyygurgvzrhc
0,Voebhtugnenmbejvgujuvpugbfuniruvzfrys
0,Jubqblbhertergfnjlbh?
1,Jubvfpyrire?
1,Uroyrjhcgurohvyqvat
1,Pyrnalbheqrfxorsbergbzbeebj
0,GuruneqrfggunggungvgunffabjrqurervforyvrirqjnfynfgWnahnel
1,ZnelfpengpurqWbua'fnezgbb
0,Vernqfbzrobbx
1,Gurobkpbagnvarqguronyy
1,Jrerlbhfhecevfrqgungurfgbyrgurjngpu?
1,Znel'fcvpgherfbsurefrysfhecevfrqOvyy
0,JungZnelqbangrqjnfnybgbszbarlgbACE
1,GungWbuajvyyyrnirvfyvxryl
1,QnavryerprvirqnfpbyqvatsebzUnaan
1,Vqrgnpurqgungarjunaqyrsebzgurobk
1,Fursryyvaybir
1,Furjnfxv˙rq
1,Vzvkrqgurrttfjvgupernz
1,Rirelznajubunfnalzngpurfvfunccl
0,"JubvfNaatbvatgbfraqncvpghergburegrnpurebs,nffbbanffurtrgf"
1,Funexffrrzgbfjvzfybjylvagurgebcvpf
1,gurfghqragjubrirelbaryvxrfyrsg
1,UrngurepnoyrqsbeFnengbpbzr
1,Jubqbrfurnqzver?
0,Gurryringbeehzoyrqvgfrysgbgurtebhaq
1,Neguhegevrqgbonxrnpnxr
0,Gurxvatonavfurqnggurtrarenysebzgurnezl
0,VjbaqrerqjubunqZrqrncbvfbarq
0,Pneyncbherqgurcvgpurejvguyrzbanqr
1,WbuayrnearqSerapucresrpgylnyzbfgvzzrqvngryl
1,OevnanfubjrqWhfgvauvzfrys
0,Cnhynfcnaxrqureevtugunaqntnvafgguranhtuglpuvyq
1,Guronyyebyyrqsebzgurohfugbgurgerr
1,Gurzbhfravooyrqbagurpurrfr
1,Tjraybbxrqngnsvergehpx
1,Vqba'gtvirnqnea
1,Crbcyrjvguobkrfbsbyqpybgurfyvarqhcoruvaqgurqbbebsgurohvyqvat
1,Ovyyfybjylerpvgrquvfyvarf
1,Gurfghqragjnfubcvatsbengbby
0,znalrivqraprjnfcebivqrq
1,Gurebcrpbvyrqnebhaqgurcbfg
1,XvatXbatvfnzbivrjuvpulbh'yyynhtulbhefrysfvpxvslbhfrrvg
1,VjnagrqWvzzlsbegbpbzrjvguzr
0,Jrehzzntrqcncrefguebhtugurqrfx
0,Xneranfxrqjurersbeuvzgbchggurpunvef
0,Guvfohvyqvatvfgnyyrenaqgnyyre
0,Gehznaivfvgrqlrfgreqnllbh
1,FurjnfguravprfggrnpurevagurFravbeFpubby
1,VnfxrqZvxrvsurunqfrragurLrgv
0,Jrgnyxrqnobhggungurjnffvpxsbeqnlf
1,"Gurzbercvpgherfbsuvznccrnevagurarjf,gurzberyvxrylWbuavfgb"
1,Tvirguronolgurobggyrshyy
1,Bauvfsvatrefcnexyrqnzntavsvpragqvnzbaq
1,VfOvyyrngvatuvfghan?
1,RyrnabenaqZnevnaargeniryyrqsebzFuebcfuver
0,GuryrpgherfdhvezrqFlyivn
1,OrawnzvatnirYrrgurpybnxnaqAngunagurpunyvpr
0,GurgnyyahefrjubGbalunfnSvngnaqlrneafsbevfpehrygbuvz
1,"VjebgrnyrggregbOynve,ohgVgbervghcorsberVfragvg"
1,Rqjneqhfhnyylerzrzorerqgbfraqnpbclbsuvfr-znvygbuvzfrys
1,Gurfghqragfzrggbqvfph˙gurcebwrpg
1,furjvyyjvagurenpr
0,Gurpbafhy'ftvsgbsuvzfrysgbgurtynqvngbe
0,GbalunfnSvnggblrneasbengnyyahefr
0,Jnfuuvzfrys
1,Vsvyyrqgurcnvyjvgujngre
1,Ovyyjevttyrquvzfrysybbfr
1,Cnevfvfabzber
1,Vqba'gunircbgngbrf
1,"Juraqvavatjvgurivypebpbqvyrf,vgvfnqivfnoyrgbjrnenezbhe"
0,Gurcvpgherbsabbaruhathcbanaljnyy
1,VjbaqrejubWvzxv˙rq
1,OvyytnirFhrgurobbx
1,"Vfcbxrgbuvznobhggurjnelrfgreqnl,gungthljub'fnyjnlfsbyybjvathf"
0,Pneynfubiryrqgurjnyxbsfabj
1,Gurtneqrareterjnabnxgerrsebzgungnpbea
0,Fur'fwhfgrabhtugnyy
0,GurznaVguvaxgungpunfrqSvqberghearq
1,Jroryvrirquvzgborgururnqznfgre
